Date & Time,Latitude,Longitude,Depth,Magnitude,Lands,Country
9/25/2023 5:33,37.5,137.2,10,3.8,"NEAR, WEST, COAST, OF, HONSHU,",JAPAN
9/25/2023 5:31,-22.081,-67.312,173,3.3,"POTOSI,",BOLIVIA
9/25/2023 5:30,38.21,22.71,5,2.3,GREECE,GREECE
9/25/2023 5:28,17.888,-66.853,10,2.6,"PUERTO, RICO",REGION
9/25/2023 5:27,67.443,-170.268,22,3.9,"NEAR, N, COAST, OF, CHUKOTKA,",RUSSIA
9/25/2023 5:25,-40.636,175.425,84,3.2,"NORTH, ISLAND, OF, NEW",ZEALAND
9/25/2023 5:24,51.944,-178.502,148,3.1,"ANDREANOF, ISLANDS,, ALEUTIAN",IS.
9/25/2023 5:23,-24.041,-66.813,192,4.1,"JUJUY,",ARGENTINA
9/25/2023 5:21,-24.399,-177.009,107,4.7,"SOUTH, OF, FIJI",ISLANDS
9/25/2023 5:20,31.715,-103.997,7,2.3,WESTERN,TEXAS
9/25/2023 5:11,-7.146,129.108,177,4.8,"KEPULAUAN, BABAR,",INDONESIA
9/25/2023 5:08,38.2,22.69,6,2.2,GREECE,GREECE
9/25/2023 5:07,38.208,38.569,5,2.2,EASTERN,TURKEY
9/25/2023 5:03,38.2,22.72,8,2.4,GREECE,GREECE
9/25/2023 5:02,25.48,90.74,10,2.7,"MEGHALAYA,, INDIA",REGION
9/25/2023 4:56,4.04,126.13,116,3.9,"KEPULAUAN, TALAUD,",INDONESIA
9/25/2023 4:52,38.078,37.25,5,2.2,CENTRAL,TURKEY
9/25/2023 4:50,38.2,22.68,5,2,GREECE,GREECE
9/25/2023 4:45,40.276,23.943,14,3.1,GREECE,GREECE
9/25/2023 4:44,17.943,-66.855,18,2.1,"PUERTO, RICO",REGION
9/25/2023 4:43,38.2,22.69,6,2.8,GREECE,GREECE
9/25/2023 4:43,39.23,71.87,0,3.8,TAJIKISTAN,TAJIKISTAN
9/25/2023 4:38,38.2,22.69,7,2.9,GREECE,GREECE
9/25/2023 4:36,-22.5,-66.42,218,3.5,"JUJUY,",ARGENTINA
9/25/2023 4:35,41.743,142.043,57,4.8,"HOKKAIDO,, JAPAN",REGION
9/25/2023 4:35,38.2,22.69,9,2.3,GREECE,GREECE
9/25/2023 4:22,17.95,-66.844,12,2.5,"PUERTO, RICO",REGION
9/25/2023 4:12,-55.903,-28.318,147,5,"SOUTH, SANDWICH, ISLANDS",REGION
9/25/2023 4:11,18.658,-67.105,98,3.2,"PUERTO, RICO",REGION
9/25/2023 4:09,31.719,-103.998,6,2.6,WESTERN,TEXAS
9/25/2023 4:03,38.18,20.93,10,2.4,GREECE,GREECE
9/25/2023 4:01,10.27,126.24,35,4.1,"PHILIPPINE, ISLANDS",REGION
9/25/2023 3:54,37.968,-26.331,5,2.9,"AZORES, ISLANDS,",PORTUGAL
9/25/2023 3:51,9.239,-84.805,3,3.4,COSTA,RICA
9/25/2023 3:49,45.617,11.82,13,2.2,NORTHERN,ITALY
9/25/2023 3:39,-13.05,-74.2,18,3.7,CENTRAL,PERU
9/25/2023 3:38,1.31,122.02,23,3.7,"MINAHASA,, SULAWESI,",INDONESIA
9/25/2023 3:38,33.822,136.985,368,4.3,"NEAR, S., COAST, OF, WESTERN",HONSHU
9/25/2023 3:34,38.28,23.27,6,2.9,GREECE,GREECE
9/25/2023 3:23,37.13,23.84,10,2.4,SOUTHERN,GREECE
9/25/2023 3:18,32.403,-102.02,10,3.1,WESTERN,TEXAS
9/25/2023 3:14,44.312,-115.147,8,2.1,SOUTHERN,IDAHO
9/25/2023 3:05,31.07,77.98,5,3,"HIMACHAL, PRADESH,",INDIA
9/25/2023 3:05,38.2,22.7,7,2.3,GREECE,GREECE
9/25/2023 3:03,38.19,22.69,10,2.3,GREECE,GREECE
9/25/2023 2:49,38.18,22.7,12,2.1,GREECE,GREECE
9/25/2023 2:45,42.68,43.49,10,3.3,GEORGIA,(SAK'ART'VELO)
9/25/2023 2:44,53.266,159.557,107,4.3,"NEAR, EAST, COAST, OF",KAMCHATKA
9/25/2023 2:27,38.19,22.67,5,2.1,GREECE,GREECE
9/25/2023 2:25,19.148,-64.605,37,3.6,"VIRGIN, ISLANDS",REGION
9/25/2023 2:19,-0.63,99.68,32,2.5,"SOUTHERN, SUMATRA,",INDONESIA
9/25/2023 2:04,47.682,7.832,10,0.9,"FRANCE-GERMANY, BORDER",REGION
9/25/2023 1:56,38.21,22.73,5,2.3,GREECE,GREECE
9/25/2023 1:56,-22.19,-70.1,10,2.2,"ANTOFAGASTA,",CHILE
9/25/2023 1:52,-7.98,117.76,28,2.8,BALI,SEA
9/25/2023 1:50,38.21,22.78,5,2.1,GREECE,GREECE
9/25/2023 1:48,38.2,22.749,5,4.1,GREECE,GREECE
9/25/2023 1:43,39.767,52.135,62,4,"CASPIAN, SEA,, OFFSHR",TURKMENISTAN
9/25/2023 1:28,17.931,-66.848,13,2.6,"PUERTO, RICO",REGION
9/25/2023 1:28,-1.039,10.282,10,4.7,GABON,GABON
9/25/2023 1:23,17.94,-66.936,14,3,PUERTO,RICO
9/25/2023 1:18,-2.37,120.98,10,3.2,"SULAWESI,",INDONESIA
9/25/2023 1:09,38.203,22.762,5,3.5,GREECE,GREECE
9/25/2023 1:04,-0.61,121.83,10,3.2,"SULAWESI,",INDONESIA
9/25/2023 0:56,12.74,-84.74,77,4.3,NICARAGUA,NICARAGUA
9/25/2023 0:54,42.76,47.94,10,3.5,"CAUCASUS, REGION,",RUSSIA
9/25/2023 0:51,-18.999,-67.353,222,3.5,"ORURO,",BOLIVIA
9/25/2023 0:47,39.599,26.241,13,2.5,"NEAR, THE, COAST, OF, WESTERN",TURKEY
9/25/2023 0:46,13.28,-87.02,46,2.9,HONDURAS,HONDURAS
9/25/2023 0:40,34.479,-97.773,10,3.9,OKLAHOMA,OKLAHOMA
9/25/2023 0:19,36.287,36.16,7,2,"TURKEY-SYRIA, BORDER",REGION
9/25/2023 0:19,47.738,8.897,9,0.9,GERMANY,GERMANY
9/25/2023 0:02,-8.24,119.75,154,2.9,"FLORES, REGION,",INDONESIA
9/24/2023 23:59,45.73,-73.485,5,3,"ST., LAWRENCE, VALLEY, REG.,",CANADA
9/24/2023 23:52,-24.081,-66.884,204,3.4,"SALTA,",ARGENTINA
9/24/2023 23:51,14.55,124.16,15,3,"CATANDUANES,",PHILIPPINES
9/24/2023 23:50,-14.516,173.63,613,4.5,FIJI,REGION
9/24/2023 23:38,3.95,96.04,28,2.8,"NORTHERN, SUMATRA,",INDONESIA
9/24/2023 23:35,63.934,-21.523,6,3,ICELAND,REGION
9/24/2023 23:34,-20.02,-70.92,17,3.3,"OFFSHORE, TARAPACA,",CHILE
9/24/2023 23:23,-2.64,139.23,10,4,"NEAR, N, COAST, OF, PAPUA,",INDONESIA
9/24/2023 23:20,-8.01,107.11,24,4.1,"JAVA,",INDONESIA
9/24/2023 23:19,34.83,23.84,25,2.3,"CRETE,",GREECE
9/24/2023 23:18,13.55,-87.05,196,3.5,HONDURAS,HONDURAS
9/24/2023 23:10,36.904,-3.737,9,1.6,"STRAIT, OF",GIBRALTAR
9/24/2023 23:09,38.169,-26.246,5,2.3,"AZORES, ISLANDS,",PORTUGAL
9/24/2023 23:00,-21.97,-68.77,124,3.8,"ANTOFAGASTA,",CHILE
9/24/2023 22:49,38.393,37.468,5,2.3,CENTRAL,TURKEY
9/24/2023 22:31,45.76,5.44,5,2.1,FRANCE,FRANCE
9/24/2023 22:15,-39.206,175.988,78,3.1,"NORTH, ISLAND, OF, NEW",ZEALAND
9/24/2023 21:54,70.055,11.774,21,2,NORWEGIAN,SEA
9/24/2023 21:45,50.701,-130.516,10,3.3,"VANCOUVER, ISLAND,, CANADA",REGION
9/24/2023 21:44,-2.34,121.01,10,4.2,"SULAWESI,",INDONESIA
9/24/2023 21:37,19.15,-104.09,32,3,"COLIMA,",MEXICO
9/24/2023 21:36,-7.23,107.7,10,2.9,"JAVA,",INDONESIA
9/24/2023 21:35,42.8,48.22,10,3.7,CASPIAN,SEA
9/24/2023 21:32,6.73,95.24,64,4,"NICOBAR, ISLANDS,, INDIA",REGION
9/24/2023 21:31,14.07,-94.14,10,4.2,"OFF, COAST, OF, CHIAPAS,",MEXICO
9/24/2023 21:29,37.017,-8.684,28,2.6,PORTUGAL,PORTUGAL
9/24/2023 21:25,18.88,-103.92,9,3.1,"COLIMA,",MEXICO
9/24/2023 21:24,-20.371,-174.313,40,4.7,TONGA,TONGA
9/24/2023 21:19,18.1,-68.424,76,3.5,"MONA, PASSAGE,, DOMINICAN",REPUBLIC
9/24/2023 21:01,7.005,94.639,10,4.5,"NICOBAR, ISLANDS,, INDIA",REGION
9/24/2023 20:53,15.56,-93.49,86,3.6,"OFFSHORE, CHIAPAS,",MEXICO
9/24/2023 20:51,63.93,-21.53,3,2.8,ICELAND,REGION
9/24/2023 20:50,53.596,-164.761,24,2.6,"UNIMAK, ISLAND, REGION,",ALASKA
9/24/2023 20:49,63.936,-21.532,1,2.9,ICELAND,REGION
9/24/2023 20:49,17.948,-66.93,17,2.2,PUERTO,RICO
9/24/2023 20:48,17.958,-66.93,16,2.3,PUERTO,RICO
9/24/2023 20:47,-3.38,100.89,10,3.4,"KEP., MENTAWAI, REGION,",INDONESIA
9/24/2023 20:43,-19.716,-178.021,598,4.3,FIJI,REGION
9/24/2023 20:39,-6.64,104.74,10,3.6,"SUNDA, STRAIT,",INDONESIA
9/24/2023 20:39,29.045,-97.878,2,2.3,SOUTHERN,TEXAS
9/24/2023 20:38,-40.238,175.703,29,3.2,"NORTH, ISLAND, OF, NEW",ZEALAND
9/24/2023 20:35,19.342,-155.345,27,2.3,"ISLAND, OF, HAWAII,",HAWAII
9/24/2023 20:33,16.93,-100.55,5,3.4,"OFFSHORE, GUERRERO,",MEXICO
9/24/2023 20:32,16.4,-99.56,16,3.6,"OFFSHORE, GUERRERO,",MEXICO
9/24/2023 20:25,-37.02,177.451,108,3.1,"OFF, E., COAST, OF, N., ISLAND,",N.Z.
9/24/2023 20:18,39.298,40.171,5,4,EASTERN,TURKEY
9/24/2023 20:07,16.16,-96.85,13,3.5,"OAXACA,",MEXICO
9/24/2023 20:02,71.221,-8.305,3,2,"JAN, MAYEN, ISLAND",REGION
9/24/2023 19:56,-9.79,119.35,23,2.8,"SUMBA, REGION,",INDONESIA
9/24/2023 19:44,16.43,-95.19,7,3.8,"OAXACA,",MEXICO
9/24/2023 19:37,38.01,36.592,15,2,CENTRAL,TURKEY
9/24/2023 19:34,36.65,21.78,0,2.5,SOUTHERN,GREECE
9/24/2023 19:32,29.76,91.26,170,4.3,EASTERN,XIZANG
9/24/2023 19:31,-28.56,-71.19,55,3.1,"ATACAMA,",CHILE
9/24/2023 19:28,38.236,-122.749,4,2.2,NORTHERN,CALIFORNIA
9/24/2023 19:18,38.179,38.572,4,2,EASTERN,TURKEY
9/24/2023 19:15,19.34,-104.08,5,3.6,"COLIMA,",MEXICO
9/24/2023 19:15,34.963,-97.549,3,2.2,OKLAHOMA,OKLAHOMA
9/24/2023 19:08,38.085,38.525,5,2.3,EASTERN,TURKEY
9/24/2023 19:00,36.802,-3.943,63,1.6,"STRAIT, OF",GIBRALTAR
9/24/2023 18:53,34.739,24.571,10,3.2,"CRETE,",GREECE
9/24/2023 18:51,66.331,-17.643,1,2.8,ICELAND,REGION
9/24/2023 18:50,16.77,-99.28,27,3.8,"GUERRERO,",MEXICO
9/24/2023 18:44,7.21,125.54,15,3,"MINDANAO,",PHILIPPINES
9/24/2023 18:32,-36.53,136.57,10,2.8,"NEAR, COAST, OF, SOUTH",AUSTRALIA
9/24/2023 18:29,-37.56,144.86,1,2.2,"NEAR, S.E., COAST, OF",AUSTRALIA
9/24/2023 18:20,51.628,179.399,67,3.9,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
9/24/2023 18:04,13.24,-86.33,4,2.7,NICARAGUA,NICARAGUA
9/24/2023 18:00,15.93,-98.86,11,4,"OFFSHORE, GUERRERO,",MEXICO
9/24/2023 17:59,3.82,125.95,132,3.6,"KEPULAUAN, SANGIHE,",INDONESIA
9/24/2023 17:58,-20.043,-177.468,527,4.5,FIJI,REGION
9/24/2023 17:56,32.685,-100.685,7,2,WESTERN,TEXAS
9/24/2023 17:54,17.152,95.448,10,3.7,MYANMAR,MYANMAR
9/24/2023 17:51,18.26,-94.49,28,3.7,"OFFSHORE, VERACRUZ,",MEXICO
9/24/2023 17:45,46.226,13.483,10,0.6,NORTHERN,ITALY
9/24/2023 17:43,17.959,-66.878,10,2.5,PUERTO,RICO
9/24/2023 17:39,36.147,70.895,100,4.3,"HINDU, KUSH, REGION,",AFGHANISTAN
9/24/2023 17:38,19.99,-105.54,16,3.7,"OFFSHORE, JALISCO,",MEXICO
9/24/2023 17:35,31.643,-104.323,3,2,WESTERN,TEXAS
9/24/2023 17:33,16.45,-95.19,4,3.8,"OAXACA,",MEXICO
9/24/2023 17:22,51.19,92.51,10,4,"SOUTHWESTERN, SIBERIA,",RUSSIA
9/24/2023 17:21,17.905,-66.854,17,2.6,"PUERTO, RICO",REGION
9/24/2023 16:56,19.4,-104.62,38,3.4,"JALISCO,",MEXICO
9/24/2023 16:55,35.504,-118.393,5,2.5,CENTRAL,CALIFORNIA
9/24/2023 16:34,6.936,94.58,10,4.8,"NICOBAR, ISLANDS,, INDIA",REGION
9/24/2023 16:18,38.678,43.197,5,2,EASTERN,TURKEY
9/24/2023 16:12,27.58,92.39,5,2.7,"ARUNACHAL, PRADESH,",INDIA
9/24/2023 16:04,-23.083,-66.574,189,3,"JUJUY,",ARGENTINA
9/24/2023 16:02,17.98,-66.938,15,2.4,PUERTO,RICO
9/24/2023 15:49,45.889,7.013,3,0.7,NORTHERN,ITALY
9/24/2023 15:43,-3.19,136.24,10,3.3,"PAPUA,",INDONESIA
9/24/2023 15:42,-9.41,117.13,37,2.6,"SUMBAWA, REGION,",INDONESIA
9/24/2023 15:36,75.95,17.607,15,2.3,SVALBARD,REGION
9/24/2023 15:35,40.813,14.158,3,2.8,SOUTHERN,ITALY
9/24/2023 15:27,-3.98,136.34,10,3.4,"PAPUA,",INDONESIA
9/24/2023 15:08,-6.14,130.41,85,4,BANDA,SEA
9/24/2023 15:04,7.349,-80.648,4,3,PANAMA,PANAMA
9/24/2023 15:03,10.62,-86.7,10,3.4,"OFF, COAST, OF, COSTA",RICA
9/24/2023 15:01,52.606,-171.824,108,5,"FOX, ISLANDS,, ALEUTIAN",ISLANDS
9/24/2023 14:55,-30.98,-71.52,37,2.5,"COQUIMBO,",CHILE
9/24/2023 14:47,-38.942,175.776,6,3,"NORTH, ISLAND, OF, NEW",ZEALAND
9/24/2023 14:47,-13.05,-74.21,15,4.2,CENTRAL,PERU
9/24/2023 14:45,34.356,32.957,10,1.1,CYPRUS,REGION
9/24/2023 14:34,34.34,25.09,100,3.7,"CRETE,",GREECE
9/24/2023 14:30,35.385,141.335,33,4.6,"NEAR, EAST, COAST, OF, HONSHU,",JAPAN
9/24/2023 14:27,41.049,22.412,7,2.2,GREECE,GREECE
9/24/2023 14:21,-2.334,29.534,10,4.5,RWANDA,RWANDA
9/24/2023 14:19,0.62,122.7,77,2.8,"MINAHASA,, SULAWESI,",INDONESIA
9/24/2023 14:11,-3.33,129.09,10,2.9,"SERAM,",INDONESIA
9/24/2023 14:09,-37.996,178.824,32,3.2,"OFF, E., COAST, OF, N., ISLAND,",N.Z.
9/24/2023 14:01,34.613,33.981,27,2.2,CYPRUS,REGION
9/24/2023 13:53,-23.014,-66.476,233,3,"JUJUY,",ARGENTINA
9/24/2023 13:51,-31.43,-68.572,103,3.1,"SAN, JUAN,",ARGENTINA
9/24/2023 13:25,76.922,7.202,10,3.5,SVALBARD,REGION
9/24/2023 13:18,15.07,-94.47,16,4,"OFF, COAST, OF, CHIAPAS,",MEXICO
9/24/2023 13:12,-24.191,-66.947,206,3.4,"SALTA,",ARGENTINA
9/24/2023 13:11,42.782,12.501,8,2,CENTRAL,ITALY
9/24/2023 13:01,6.4,123.78,1,3.2,"MORO, GULF,, MINDANAO,",PHILIPPINES
9/24/2023 13:01,37.664,14.854,1,2.1,"SICILY,",ITALY
9/24/2023 12:59,51.3,-174.238,10,2.3,"ANDREANOF, ISLANDS,, ALEUTIAN",IS.
9/24/2023 12:55,44.651,-114.379,10,2.4,SOUTHERN,IDAHO
9/24/2023 12:51,9.14,-84.906,14,3.8,COSTA,RICA
9/24/2023 12:36,-3.06,101.92,48,3.3,"SOUTHERN, SUMATRA,",INDONESIA
9/24/2023 12:36,47.743,8.909,10,1.1,GERMANY,GERMANY
9/24/2023 12:23,-28.75,-70.5,89,2.8,"ATACAMA,",CHILE
9/24/2023 12:18,17.918,-66.845,11,2.7,"PUERTO, RICO",REGION
9/24/2023 12:16,53.533,-167.083,25,2.5,"FOX, ISLANDS,, ALEUTIAN",ISLANDS
9/24/2023 12:11,31.673,-104.187,6,2.1,WESTERN,TEXAS
9/24/2023 12:04,15.63,-93.83,74,4.2,"OFFSHORE, CHIAPAS,",MEXICO
9/24/2023 11:53,40.822,14.142,1,2.2,SOUTHERN,ITALY
9/24/2023 11:46,-22.37,-69.35,108,3,"ANTOFAGASTA,",CHILE
9/24/2023 11:39,35.478,27.067,12,3.1,"DODECANESE, ISLANDS,",GREECE
9/24/2023 11:37,48.272,-0.339,5,2.3,FRANCE,FRANCE
9/24/2023 11:37,-22.36,-67.79,198,3.5,"POTOSI,",BOLIVIA
9/24/2023 11:33,-30.726,-178.019,27,4,"KERMADEC, ISLANDS,, NEW",ZEALAND
9/24/2023 11:32,13.06,-88.17,16,3.8,"OFFSHORE, EL",SALVADOR
9/24/2023 11:20,50.603,-130.463,10,3.1,"VANCOUVER, ISLAND,, CANADA",REGION
9/24/2023 11:14,39.913,19.913,7,2.4,ALBANIA,ALBANIA
9/24/2023 11:01,-17.996,-178.414,581,4.4,FIJI,REGION
9/24/2023 10:53,21.202,-157.482,8,3,"OAHU, REGION,",HAWAII
9/24/2023 10:46,19.175,-155.36,36,2.5,"ISLAND, OF, HAWAII,",HAWAII
9/24/2023 10:44,-21.19,-68.89,119,3.9,"TARAPACA,",CHILE
9/24/2023 10:33,37.773,36.179,5,2.3,CENTRAL,TURKEY
9/24/2023 10:32,19.16,-104.91,10,3.7,"OFFSHORE, JALISCO,",MEXICO
9/24/2023 10:26,18.13,-103.24,5,3.3,"OFFSHORE, MICHOACAN,",MEXICO
9/24/2023 10:25,-36.079,179.253,230,4,"OFF, E., COAST, OF, N., ISLAND,",N.Z.
9/24/2023 10:24,-11.038,164.374,10,4.3,"SANTA, CRUZ, ISLANDS",REGION
9/24/2023 10:23,18.1,-103.32,6,3.9,"OFFSHORE, MICHOACAN,",MEXICO
9/24/2023 10:18,17.34,-101.36,8,3.7,"OFFSHORE, GUERRERO,",MEXICO
9/24/2023 10:08,12.21,-85.64,148,2.8,NICARAGUA,NICARAGUA
9/24/2023 10:05,17.65,-101.35,50,3.9,"GUERRERO,",MEXICO
9/24/2023 9:57,15.65,-93.79,69,3.8,"OFFSHORE, CHIAPAS,",MEXICO
9/24/2023 9:37,38.33,23.44,9,3.4,GREECE,GREECE
9/24/2023 9:36,-24.03,-67.03,219,3,"SALTA,",ARGENTINA
9/24/2023 9:36,-4.44,153.488,105,4.7,"NEW, IRELAND, REGION,",P.N.G.
9/24/2023 9:34,-36.016,178.529,237,3.6,"OFF, E., COAST, OF, N., ISLAND,",N.Z.
9/24/2023 9:22,62.849,-149.485,72,2.6,CENTRAL,ALASKA
9/24/2023 9:21,13.784,-90.679,91,4.2,OFFSHORE,GUATEMALA
9/24/2023 9:14,38.22,22.7,5,2.2,GREECE,GREECE
9/24/2023 9:04,31.678,-104.394,6,2.3,WESTERN,TEXAS
9/24/2023 8:54,19.166,-155.493,32,2.4,"ISLAND, OF, HAWAII,",HAWAII
9/24/2023 8:52,-7.43,106.02,19,3.4,"JAVA,",INDONESIA
9/24/2023 8:51,40.507,-124.437,19,2.1,"OFFSHORE, NORTHERN",CALIFORNIA
9/24/2023 8:51,17.99,-98.61,51,3.3,"PUEBLA,",MEXICO
9/24/2023 8:50,32.695,-100.696,5,2.7,WESTERN,TEXAS
9/24/2023 8:31,46.243,6.149,5,3,SWITZERLAND,SWITZERLAND
9/24/2023 8:22,-34.96,-72.92,36,3.3,"OFFSHORE, MAULE,",CHILE
9/24/2023 8:13,-17.627,-178.769,548,4.5,FIJI,REGION
9/24/2023 8:12,7.37,-80.738,5,3.3,PANAMA,PANAMA
9/24/2023 8:11,-19.006,-67.056,259,3.3,"ORURO,",BOLIVIA
9/24/2023 8:01,15.43,-93.78,58,3.6,"OFFSHORE, CHIAPAS,",MEXICO
9/24/2023 7:55,-34.17,150.7,2,1.7,"NEAR, S.E., COAST, OF",AUSTRALIA
9/24/2023 7:42,31.662,-104.572,5,2,WESTERN,TEXAS
9/24/2023 7:36,9.143,-84.875,22,3.2,COSTA,RICA
9/24/2023 7:20,38.15,38.321,3,2.8,EASTERN,TURKEY
9/24/2023 7:13,31.647,-104.571,5,3.2,WESTERN,TEXAS
9/24/2023 7:11,31.65,-104.574,5,2.8,WESTERN,TEXAS
9/24/2023 7:10,18.13,-103.11,2,3.5,"OFFSHORE, MICHOACAN,",MEXICO
9/24/2023 7:02,60.1,-138.305,2,2.5,"SOUTHERN, YUKON, TERRITORY,",CANADA
9/24/2023 7:01,36.077,30.798,27,3.2,WESTERN,TURKEY
9/24/2023 6:57,36.42,25.49,3,2.8,"DODECANESE, ISLANDS,",GREECE
9/24/2023 6:56,37.008,36.341,5,3.1,CENTRAL,TURKEY
9/24/2023 6:48,43.099,-0.619,4,1.9,PYRENEES,PYRENEES
9/24/2023 6:41,38.743,-27.312,0,2,"AZORES, ISLANDS,",PORTUGAL
9/24/2023 6:28,38.553,45.451,8,3.2,NORTHWESTERN,IRAN
9/24/2023 6:18,35.78,25.48,10,2.2,"CRETE,",GREECE
9/24/2023 6:16,19.216,-155.404,38,2.5,"ISLAND, OF, HAWAII,",HAWAII
9/24/2023 6:14,17.65,-97.99,62,3.4,"OAXACA,",MEXICO
9/24/2023 6:05,-31.93,-70.36,134,2.5,"COQUIMBO,",CHILE
9/24/2023 6:04,16.16,-97.53,5,3.8,"OAXACA,",MEXICO
9/24/2023 6:02,34.295,-119.868,0,2,"SANTA, BARBARA, CHANNEL,",CALIF.
9/24/2023 5:55,-25.671,179.768,532,4.4,"SOUTH, OF, FIJI",ISLANDS
9/24/2023 5:55,14.6,77.67,10,2.8,"ANDHRA, PRADESH,",INDIA
9/24/2023 5:53,-2.85,129.97,14,3.3,"SERAM,",INDONESIA
9/24/2023 5:44,47.376,6.917,6,0.1,SWITZERLAND,SWITZERLAND
9/24/2023 5:43,38.8,142.1,40,3.5,"NEAR, EAST, COAST, OF, HONSHU,",JAPAN
9/24/2023 5:41,-16.45,-72.51,82,4,"NEAR, COAST, OF, SOUTHERN",PERU
9/24/2023 5:39,38.443,37.387,5,2,CENTRAL,TURKEY
9/24/2023 5:34,31.38,-114.35,19,3.5,"GULF, OF",CALIFORNIA
9/24/2023 5:21,41.89,46.43,1,3,AZERBAIJAN,AZERBAIJAN
9/24/2023 5:15,47.368,6.919,5,1.2,SWITZERLAND,SWITZERLAND
9/24/2023 5:14,8.52,125.75,43,3,"MINDANAO,",PHILIPPINES
9/24/2023 5:07,47.385,6.899,1,3.1,SWITZERLAND,SWITZERLAND
9/24/2023 4:52,40.72,-124.197,18,2.3,NORTHERN,CALIFORNIA
9/24/2023 4:48,16.9,-97.61,14,3.4,"OAXACA,",MEXICO
9/24/2023 4:43,-7.7,105.68,10,3.1,"JAVA,",INDONESIA
9/24/2023 4:43,29.513,83.562,5,4.1,"XIZANG-NEPAL, BORDER",REGION
9/24/2023 4:42,16.119,-61.192,19,4.1,"GUADELOUPE, REGION,, LEEWARD",ISL.
9/24/2023 4:40,36.017,35.957,7,2.2,CENTRAL,TURKEY
9/24/2023 4:30,6.782,-77.819,64,3.4,"NEAR, WEST, COAST, OF",COLOMBIA
9/24/2023 4:28,28.314,-16.869,22,1.5,"CANARY, ISLANDS,, SPAIN",REGION
9/24/2023 4:26,-31.066,-67.432,108,3,"SAN, JUAN,",ARGENTINA
9/24/2023 4:24,8.925,-78.365,20,3.2,PANAMA,PANAMA
9/24/2023 4:14,-9.35,119.34,62,2.9,"SUMBA, REGION,",INDONESIA
9/24/2023 4:07,38.094,37.135,5,2.2,CENTRAL,TURKEY
9/24/2023 4:00,41.791,44.954,10,4,GEORGIA,(SAK'ART'VELO)
9/24/2023 3:59,50.269,7.707,3,0.7,GERMANY,GERMANY
9/24/2023 3:56,-7.38,121.89,10,3.4,FLORES,SEA
9/24/2023 3:55,54.927,-160.326,35,2.7,ALASKA,PENINSULA
9/24/2023 3:48,40.852,31.087,12,2.4,WESTERN,TURKEY
9/24/2023 3:40,-2.54,121.07,10,3.1,"SULAWESI,",INDONESIA
9/24/2023 3:39,-33.63,-70.33,110,3,"REGION, METROPOLITANA,",CHILE
9/24/2023 3:39,19.262,-67.353,43,3.6,"PUERTO, RICO",REGION
9/24/2023 3:33,-1.85,136.89,10,3.7,"BIAK, REGION,",INDONESIA
9/24/2023 3:29,46.555,0.833,5,2.2,FRANCE,FRANCE
9/24/2023 3:16,38.4,37.444,5,2.1,CENTRAL,TURKEY
9/24/2023 3:08,4.08,126.66,25,3.1,"KEPULAUAN, TALAUD,",INDONESIA
9/24/2023 2:58,16.05,-97.11,32,4,"OAXACA,",MEXICO
9/24/2023 2:53,-24.097,-66.962,192,3.4,"SALTA,",ARGENTINA
9/24/2023 2:37,57.035,-156.297,10,2.5,ALASKA,PENINSULA
9/24/2023 2:35,38.675,39.848,8,2.8,EASTERN,TURKEY
9/24/2023 2:32,38.044,14.743,41,2.1,"SICILY,",ITALY
9/24/2023 2:28,31.051,141.884,10,4.5,"IZU, ISLANDS,, JAPAN",REGION
9/24/2023 2:28,-35.097,179.801,243,4.3,"OFF, E., COAST, OF, N., ISLAND,",N.Z.
9/24/2023 2:12,34.088,26.138,10,4.4,"CRETE,",GREECE
9/24/2023 2:07,53.152,-165.685,35,2.5,"FOX, ISLANDS,, ALEUTIAN",ISLANDS
9/24/2023 2:07,45.39,16.2,8,1.8,CROATIA,CROATIA
9/24/2023 2:07,31.06,141.808,10,4.5,"IZU, ISLANDS,, JAPAN",REGION
9/24/2023 1:42,2.58,98.66,10,2.6,"NORTHERN, SUMATRA,",INDONESIA
9/24/2023 1:40,17.967,-66.95,10,2.4,PUERTO,RICO
9/24/2023 1:29,38.334,27.163,7,2.1,WESTERN,TURKEY
9/24/2023 1:28,19.337,-155.254,30,2,"ISLAND, OF, HAWAII,",HAWAII
9/24/2023 1:27,1.95,97.002,27,5.1,"NIAS, REGION,",INDONESIA
9/24/2023 1:26,46.25,7.197,6,0.3,SWITZERLAND,SWITZERLAND
9/24/2023 1:24,18.831,-67.172,9,3.2,"PUERTO, RICO",REGION
9/24/2023 1:07,47.797,-122.857,22,2,"PUGET, SOUND, REGION,",WASHINGTON
9/24/2023 0:56,-9.7,118.2,10,3.2,"SUMBAWA, REGION,",INDONESIA
9/24/2023 0:54,62.112,-149.567,44,2.3,CENTRAL,ALASKA
9/24/2023 0:52,-27.6,-67.58,153,3.9,"CATAMARCA,",ARGENTINA
9/24/2023 0:48,37.414,-113.123,10,2.6,UTAH,UTAH
9/24/2023 0:42,39.114,29.471,9,2.2,WESTERN,TURKEY
9/24/2023 0:36,40.177,27.25,13,2.4,WESTERN,TURKEY
9/24/2023 0:34,37.925,36.334,5,3,CENTRAL,TURKEY
9/24/2023 0:30,54.138,-168.959,10,2.4,"FOX, ISLANDS,, ALEUTIAN",ISLANDS
